ID,Emotion,Situation,Answer 1,Answer 2,Answer 3,Answer 4
dfbd1509-6235-4091-81d0-65430926e26f,悲しみ,医者が自分の話をちゃんと聞いてくれなかった。または、無視された。,お医者さんがなかなか自分の話を聞いてくれないんです。無視されることもあります。,それは辛かったですね。,もっと伝え方を工夫してみようと思います。,無理しないでくださいね。他にもお医者さんは沢山いますよ。
dfc8911c-9966-4eb8-b76b-79a623ba2447,迷惑,ひとつひとつの薬の説明が長く、理解できないと感じた　,内容がとても難しかったです,専門用語が多いですからね,もう少し分かりやすいと助かります,先生に伝えてみたらどうですか？
e02b8a79-7431-4276-9370-7b85e841681d,恐れ,検査を受ける前、どんな病気なのかを色々想像し、今後の生活について考える　,これから先の治療がどんなものなのかわからず、生活が心配になります。大丈夫なのでしょうか。,これから先の話は、一緒に考えていきましょう。家族の支えも大切ですので、一緒に話し合いましょう。,そうですね。でもやはり不安になります。,そうですよね。色々とお話をして不安を解消しましょう。
e037a8f5-206b-4268-9cdf-1a271887ddc8,恐れ,がんの再発がなければ良いが、もし再発していたらと考えてしまった,考えても仕方ないのだが、再発したときのことを考えると夜も眠れません。,不安で眠れないですよね。再発しない確率も考えて少しでも心を休めて下さいね。,そうなのです。眠れないことが健康にも悪いと分かっているのですが。怖くてつい考えてしまう。,もしお辛いのなら、不安や恐怖を少なくするお薬もあります。一度医師に相談してみてはいかがですか？
e03b1c5b-0967-40d2-8497-18513522fcbe,誇り,看護師さんが皆さん誇りを持って従事されているのを見た,看護師さんは一所懸命看病してくれています。,それは心強いですね。,ええ、本当に感謝の気持ちで一杯です。,いつか恩返し出来れば良いですね。
e047c88a-72b8-4ee2-a964-4f600681fcfc,恥ずかしさ,体を拭いてもらったり、普段は自分で出来るようなことも看護師にお願いすることになった　,体を拭いてもらったり、普段は自分で出来るようなことも看護師にお願いすることになり、恥ずかしいです。,恥ずかしい気持ちは分かります。,情けなくて、毎日が憂鬱です。,今はしょうがないことだから、恥ずかしがらなくて大丈夫ですよ。
e0594aed-66bf-48f9-8f2e-aa0111d9312c,失望,治療しなければならない部位が複数あるということで、かかる時間もそうだが金額的も大きくなってしまうと知った　,治療も不安だが、金銭的負担にかなり不安を感じます。,出来るだけこちらも支援するから大丈夫ですよ。まずは治療に専念してください。,ありがとうございます。少し落ち着きます。,余計な事は考えないで今は身体を大事にして下さいね。
e05966d4-29ec-4e2d-8c18-3a877f9cdab8,興奮,入院中に、好きな人がお見舞いに来てくれた。,あのさ、入院中に好きな人が見舞いに来てくれてテンション上がったんだ。,良かったじゃない。でも、入院中なんだからあまり興奮しちゃ駄目だよ。,たしかにそうだね。でも本当にうれしかったんだ。,その気持ちよくわかるよ。よし、早く退院できるように頑張ろう。
e0644821-af7a-4c13-9da3-814a837b12a4,称賛,血管が細いため採血の際に看護師さんをいつも手こずらせるが、看護師長の方が採血をすると、いつもあっという間に終わる　,もう匠の技ってレベルですよね。あっという間でした。,そんなにですか。熟練度が違うんでしょうね。,あまりにも早すぎるので、不安になって質問しちゃいました。,やはりプロの域に達すると、仕事は何でも早いんでしょうね。
e080a687-e019-42b5-adaa-517e11dd0337,安心,入院中に家族が見舞いに来てくれた,一人で不安だったので、お見舞いにきてくれて嬉しいです。,わたしもあなたの元気そうな顔が見れて安心しました。,わたしも家族の顔が見れて安心しました。,お互いに安心しましたね。
e0a0e859-cada-4de0-a668-c3c5205b0ae3,願望,時間を戻してもっと早くに受診しておけばよかったと感じた,もっと早く受診しておけばこんなことにならなかったのかな。,そんなことないですよ。今こうやって治療しているし向き合っているではないですか。,時間を戻せたらな,そうかもしれないですが、いつでも私は相談に乗りますから、安心してください。
e0a7e9a8-bf11-4c51-895b-0ebfa074ca93,愛,辛くて家族に当たってしまった時も、私を励まそうと嫌な顔をせずに黙って話を聞いてくれた　,私の側にはいつも家族がいてくれた。何があっても味方でいてくれる家族を愛しています。,私もあなたを愛しています。何があっても味方でいるし、応援するし、これからも離れることはありません。,本当に感謝しています。これからは私も家族のために何かしてあげたい。,私は家族みんなが元気でいてくれるだけで幸せですよ。
e0c3825d-cfe8-4451-a550-ee3020ef0389,失望,治療を続けても改善の見込みがないと言われ、大学病院から地域の病院へ転院を勧められた　,どうやら改善の見込みがなく病院から見限られたみたいです。もう私はおしまいです。,しかし必ずしもこの病院の医者の言うことが正しいとは限りません。諦めないください。,でも大学病院でダメな病気が地域病院で治るとは思えません。,優れたお医者さんは他にもいるはずです。諦めないで一緒に探しましょう。
e0c8e8dd-873a-47d8-bee0-da698e21c479,驚き,検査の結果，思っていたより早く良くなっていて，薬の効果を実感した　,検査をしたのですが、思っていたより早く良くなっていました。薬がしっかり効いたのだと思います。,素晴らしい。その薬があなたにとても合っていたのでしょうね。,そうですね。この調子で治療頑張ります。,きっと大丈夫ですよ。応援しています。
e0fe1028-81fc-46c6-a0f5-0a8e85c266f4,悲しみ,予定よりも入院期間が延びてしまった,もっと早く退院できると思っていたので残念です。,もう少しゆっくり休んで下さいという神様からのメッセージですよ。,そうですね、これを機に自分を見直すのもいいかもしれないです。,普段忙しくてあまり出来ない事や、ゆっくり本を読んだりするのもいいですよ。
e126ea0e-deb5-4d5c-9c6f-9e244168598e,好奇心,学生時代にやっていたことを思い出し、退院したら、また挑戦しようと思った,テニスをやってましたが、退院したら再開したい。,それは素晴らしい志しですね。,ジョコビッチ選手の大ファンです。,歴史に残るプレイヤーに近づくといいですね。
e1427a9e-75b5-4d5b-889b-bfb9ed5d7757,愛,家族が毎日必ず笑顔で「すぐに治るから大丈夫だよ」と元気づけてくれた　,家族が毎日笑顔で元気づけてくれるおかげで、本当に治りそうな気がしています。,優しいご家族ですね。たくさんの愛をもらって元気になれそうですね。,治ったら家族のためにしてあげたいことが色々出てきて、治療にも前向きな気持ちになれました。,その調子でお元気になられることを祈っています。
e1490ef2-543e-4a45-b6c0-80422c8790ce,迷惑,入院中にお見舞いに来てくれるのは嬉しいが、体調が悪い時にもお見舞いの人が来た　,きてくれてありがとうございます。,体調はどうですか。入院生活で不便はしていませんか？,実はまだ調子が悪くて、動けないんです。,それは大変ですね。ゆっくり休んでください。
e14e9ffa-6ca0-43f2-9736-1dbac672b838,称賛,医師の懸命の治療のおかげで数日でなんとか症状が回復した　,お医者様が頑張ってくれたおかげで数日で症状が改善したんです。,すばらしいお医者さまでしたね。もちろんあなたの頑張りがあってのことだと思います。,なにかあったらお医者様に相談するのが大切ですね。,そうですね。同じことを繰り返さないよう意識することが大切だと思います。
e1579289-876e-4b2c-abc6-e981823a828c,称賛,自分の症状をインターネット等で調べてモヤモヤしていたが、先生に受けた説明でスッキリした　,インターネットでついつい色々調べてしまい、モヤモヤしてしまいましたが、先生がとても分かりやすく説明をしてくださり安心しました。,しっかり説明を受けられてよかったです。,あの先生でよかったです。,これからも不安なことがあったらひとりで抱え込まず相談していきましょうね。
e16ab69c-e6bb-4328-a1d0-bcfd04880917,混乱,朝起きると体調が悪く、医者に行くと先生からすぐに入院しないといけないと言われた　,こんなに急に入院することになるとは思いませんでした。,これからきっと良くなっていきますよ。,そう思いたいですが、自分でも混乱しています。,お医者さんの治療を信じて頑張りましょう。
e177c866-d63e-44d4-b9a0-ac6079ea6cbb,娯楽,スポーツ中の足の怪我で入院したが、治療を終えてまたスポーツができるようになった　,サッカー中に足を骨折してしまいましたが、治療を終えてまたプレイできるようになりました。,完治して本当に良かったです。リハビリも頑張っていましたね。,またサッカーをやりたい一心で頑張れました。,好きな事が全力でできるようになりましたし、存分に楽しんでください。
e18eaa03-22d9-430e-b2a4-852d91558202,感謝,入院に際して看護師さんがいろいろ気を使ってくれた,入院時に看護師さんがいろいろ気を使ってくれました。,とてもありがたいですね。,そうですね。ありがたいです。,素晴らしいですね。
e1b87dce-b840-44c5-9b41-6fb46fcfdfbf,失望,いい先生になかなかめぐり会えなくて、病気が悪化する一方で、まったく良くならなかった　,いい先生に中々巡り合えず、病気が悪化する一方で困っているところです。,それはとても残念なことです。私も少しでも力になれるようであればいい先生を探してみます。,ありがとうございます。,私にできることといえばいい先生を探してあげることぐらいしかできないので知人に聞いてみたり、ネットなどを活用していい先生に巡り合えればと願っております。
e1bb88a8-95b6-4ee5-bd3a-7a3376d01a98,願望,時間を戻してもっと早くに受診しておけばよかったと感じた,定期的に健康診断に行っておけばよかったな,まだ遅くは無いですよ,そうだといいけど,今後は気をつけましょう
e1ce483a-1136-4640-bc9d-0cb73f7922d8,怒り,病院内で隣の患者さんの喋り声がとてもうるさかった　,隣の人がうるさくてすごくイライラした。,病院内では静かにして欲しいですよね。,そうなんですよ。イライラしすぎて体調が悪くなりそうです。,静かな所で落ち着きましょう。
e1dd109d-4d67-44fe-bdc5-fd1da106839e,愛,家族が毎日必ず笑顔で「すぐに治るから大丈夫だよ」と元気づけてくれた　,すぐに治るって、嘘だよな？,家族を信じなよ,信じられるような家族じゃないんだ,うちもだ（笑）
e1deea2b-f4ae-45a2-a862-f46b03d02914,娯楽,病院にあるお気に入りの絵本を診察の待ち時間中に読んだ,お気に入りの絵本があるんです。面白いです。,そうなんですね。,はい。とても心が癒されます。,それはとても良いことですね。
e1dfc9f1-771c-432a-96ca-023f76f0576d,悲しみ,入院中の検査結果が思わしくなかった,今入院していて、検査の結果がよくなかったんです。,それは辛いですね。今は体調はどうですか。,今はなんとか落ち着いています。,今はしっかり休んで、次の検査にそなえましょう。
e1e4c153-dcc0-48d5-998e-3ec0868bf87a,迷惑,必要なことだとわかっているが、入院中に検温、血圧測定を何回もされた,入院中に何度も検温や血圧を測られて、ゆっくりできなかったです。,ゆっくりしている時に何度も検温と血圧測定があったんですね。,そうなんです。まぁ看護師さんも必要があるから測ってるから仕方ないんですけどね。,そうですね。看護師さんも必要の無いことはされないでしょうからね。
e1f74d15-6b96-49ad-a7f3-c16cf44344a1,愛,入院中に家族から励ましの手紙をもらった　,家族から手紙をもらいうれしいです,みんな応援しているんですよ,早く退院しなくては,焦らずゆっくり、しっかり治療するのが先決です
e1fb06b3-a707-4837-84cd-27c1de17658d,楽観,担当の先生に、10年後の生存率は90%以上あるので一緒に頑張りましょうと言われた　,10年後は楽しく暮らしていたい。そのために今先生と一緒に頑張ろうと思う。,そうですね。一緒に頑張りましょう。,支えてくださってる方々がいるから頑張れます。先生を信じています。,みんな応援していますよ。辛くなったらいつでも言ってくださいね。
e21e7677-5469-496d-883e-959a167982a1,失望,治療を続けても改善の見込みがないと言われ、大学病院から地域の病院へ転院を勧められた　,治療を続けても改善がないから、大学病院から地域の病院への転院を勧められました。,地域の病院でゆっくり治療を受けていきましょうね。,もう少し大学病院で治療をお願いしたかったです。,地域の病院でも治療は受けられますから、大丈夫ですよ。
e2252ed7-4a1a-4ea2-9a08-1cec1e0480d1,嘆き,仕事を優先してしまい、何故もっと早く病院に行こうと思わなかったのかと思う　,どうしてもっと早く病院に行かなかったのか、仕事を優先してしまったのかと後悔します。,そんなに仕事が忙しかったのですね。,そうなんです。なかなか休めなくて。,でも今からできることを頑張っていきましょう。
e225fa45-69be-4f0b-a665-9c306bd6915f,楽観,検査結果はあまり良くなかったが、さいわい体調自体はそれほど悪くない　,今回の検査結果はあまり良くありませんでしたが、体調は良いので気にせず過ごそうと思っています。,時には悪い結果が出てしまうときもあります。一喜一憂せずに少しずつ体を回復させていきましょう。,良いときもあれば悪いときもあるので、心配せずにこれからも治療を続けて必ず病気を治します。,体調も良いみたいですし、あまり気にせずに過ごしてください。これからも応援しています。
e236736f-5acf-4251-bfdd-bf955706b798,安心,体調が徐々に良くなるのが感じられた,以前に比べて、体調が良くなってきています,良かったですね。これからも、この治療を続けていきましょう,ありがとうございます。どんどん良くなってきて、安心しました。,なにか困ったときには相談しながら不安を取り除きましょうね
e26722ca-24b7-4cb6-b550-e056c9efe813,安心,無事手術は成功したと主治医から言われた,本当に良かったです。ただ、ただ感謝しかありません。ありがとうございます。,良かったですね。よく頑張りましたね。,私の為に、いろいろ、していただいて。これから、頑張って生きていきます。,これからも、支援させていただきます。
e26f1669-c39c-42cb-a578-49c3ba564148,誇り,病気でも毎日歯を磨いたり、身なりを整えたりすることを忘れない,病床の身ですが、歯磨きや身支度は怠りませんよ。,それは素晴らしい心がけですね。,病気とは言え、人様に不快感を与えるわけにはいきませんからね。,お医者さんや看護師さんも見えますからね。
e27d6a8f-cc90-418a-8754-242b8769ed12,愛,家族から献身的に看病を受け、この人のためにも早く完治しようと思った　,家族からの献身的な看病を受けて、この人達のためにも早く完治しようと思いました。,それは何よりの支えになったでしょうね。私も早い完治を祈っています。,ありがとうございます。家族や友人のありがたさを改めて感じました。,当然のことです。これからも応援しています。
e2831f48-9a03-4d64-a8eb-96940d09dd4d,緊張,簡単な手術だと聞いていたが、首の付近に麻酔注射をうつので、間違いが起きないかと考えてしまう　,万が一の事が起きたらと思うと少し不安です。,その気持ちは私も十分理解出来ます。,不安だけど手術するしか方法がないから頑張るしかないよね。,私も手術の成功を祈ってます。
e2899804-9854-492e-a15d-7ce9ca8ac2da,緊張,検査の後、医師から病気の説明を聞くのを待つ　,検査を受けてお医者さんから病気の説明を聞くのを待つのは緊張してしまいます。,結果がどうか分からないのですから緊張しますよね。,はい、とても緊張します。怖いです。,もっとリラックスして肩の力を抜いて検査結果を待つのが良いですよ。
e28bd2b3-3b28-470e-b5f2-7ee33ac5f3a7,願望,時間を戻してもっと早くに受診しておけばよかったと感じた,出来るなら、時間を戻して早めに病院に行けば良かったと思っています。,時間は戻せないので、これからのことを一緒に考えていきましょう。,ありがとうございます。少し気持ちが楽になりました。,大丈夫です。一緒に頑張っていきましょう。
e29f824e-11a8-468c-b55a-dc42ec435ad0,称賛,自分の症状をインターネット等で調べてモヤモヤしていたが、先生に受けた説明でスッキリした　,調べて気分が楽になりました,治療が上手くいく事を祈ってるよ,ありがとうございます,1人で考え込まないようにね
e2a72406-57ca-4400-94b7-b087ac8a1c6f,興奮,入院すると精神的にも少し通常とは違ったやや高ぶった状態になった,手術後の薬のせいか、精神が高ぶってなかなか眠れなくなりました。,不眠が続くとつらいですね。,そうなんです、精神的にも不安定になって早く退院したいです。,体調が早くよくなることをお祈りしています。
e2c2b424-38a3-4bfd-8daf-328afeb4d785,驚き,血圧を測ったら数値が非常に高かった　,普段の生活習慣が悪かったみたいです。,分かっていらっしゃるのなら、今日から変えてみませんか？,勿論です。まずは食生活からですかね？,バランスの良い食事と規則正しい生活習慣を取り入れてみましょう。
e2ce2ee4-dbf9-48df-b9aa-6dbb25990cf0,緊張,待合室で名前を呼ばれ、診察室に入る際に、足が震え、手も冷たくなってきた　,どんな診察結果が出るのか、怖くてたまりません。,怖いですよね。一人で大丈夫ですか？,はい、大丈夫です。気持ちを強く持ちたいと思います。,ここで待っていますからね。どうぞ落ち着いて。
e2dbd6df-9c54-4e0e-9555-b4a475c9ab5c,安心,医師や薬剤師が薬のベネフィットや副作用をきちんと説明してくれ、治療法についても詳しく説明してくれた,ここの病院の医師や薬剤師さんは薬についてしっかりと説明してくれてとても安心感があるよ。,説明が分かりやすくて安心できますよね。,不安な事が多かったですが、丁寧に説明してもらえて安心しました。,いい病院、医師に出会えてとても良かったですね。これで病気もすぐに治りますね。
e2dd228f-1e08-4773-a213-32bd3712f306,失望,リハビリがうまく進まずに、本来の退院予定日になっても退院できなかった　,リハビリが上手くいかなくて、焦ります。,それは辛いですね。だけど焦らず、ゆっくり治してください。,そうですね。リハビリ頑張ります。,私にも出来ることがあればお手伝いします。
e2e2c893-58d8-4287-92e1-75207d5a5404,思いやり,診察をしてもらい、最初と違う症状について話しても真摯に対応してもらえた　,先生に違う症状の話もしたのですが、ちゃんと対応してもらえました。,それはよかったですね。信頼できる先生なのですね。,そうですね。信頼できる先生ですし、症状のことも話せてほっとしました。,本当によかったですね。私もそれを聞いて安心しました。
e2e46fc2-bbe5-48f8-b4b8-83c93b719c48,興奮,中性脂肪値が平均値になったのでこれからは適度ならアルコールを呑んでもいい、と担当医師から許可が出た,嬉しいな。今晩何飲もうかな。,よかったですね。でもこれからは少し気を付けましょう,そうですね。気を付けます。,お酒だけでなく食べ物も影響するので、アドバイスしますよ。
e2ed690d-70f6-4f3b-8ba1-7490822bae58,思いやり,診察をしてもらい、最初と違う症状について話しても真摯に対応してもらえた　,最初と違う症状についてもきっちり話ができて、真摯に聞いてもらえました。,それはよかったですね。丁寧な対応が嬉しいですね。,安心できて、治療に前向きになれました。,少しでも良くなっていくことを祈っています。
e34c725f-0727-444d-9197-f23a0a558f64,平静,心配していた症状があったが、検査と診断の結果特に問題なかった　,どうにも心配していた症状があったのですが、検査と診断の結果は特に問題がありませんでした。,それは良かったですね。でも油断してはいけませんよ。,その通りです。今回は問題無かったですがたまたまかもしれませんし。,今後も健康に気を遣っていきましょう。
e355f1a7-f25d-424a-a982-6b9b341468c3,不承認,治療中だからダメと言われてたタバコを隠れて吸ってしまったが、それを指摘されると吸っていないと嘘をついた,治療中は禁止されているタバコを吸ってしまい、指摘されて咄嗟に嘘をついてしまいました。,それはよくありませんね。何故嘘をついてしまったのでしょうか？,どうにも納得がいかないが、それで説教されるのも嫌でつい。,この年になって説教は嫌ですよね。でも禁止されるのには意味があるので、もう一度しっかり説明を一緒に聞きましょう。
e363a67e-bc57-414d-807b-0a62f79bfd0f,嫌悪,受診までの待ち時間が長いことに対して怒る気持ちはわかるが、大声で文句を言う大人を見かけた,この間、病院で受診待ちをしていたら、長時間待つことに腹を立てた患者が看護師さんに怒鳴り散らかしていたんです。,病院は待ち時間の方が受診より長いと問題になっていますよね。,怒る気持ちも分かるけど、患者数に対して人員不足が問題だから、怒られていた看護師さんのせいではないし、なんだか可哀そうで嫌な気持ちになりました。,そうですね、すぐに解決できる問題ではないだけにどこに怒りをぶつけていいのか分からない問題ですね。
e36942e8-3a42-4303-a8a5-7b455d68ea88,失望,いい先生になかなかめぐり会えなくて、病気が悪化する一方で、まったく良くならなかった　,病気が悪化する一方で良い先生には巡り合えていません。,私も残念です。さらに探していきましょう。,はい、私もあきらめずにがんばります。,必ずいいお医者さんに出会うはずです。
e3729099-7442-463e-88dd-f307817cf4a2,恐れ,自分の自覚のないところで病気が進行していた　,自分の病気がこんなに早く酷い状態になっていたとは思いませんでした。,私がもっと早く気づいて、検査するように言えばよかったです。,もうどうしたらよいのか、怖くてたまりません。,私はいつもそばにいますから、一緒に乗り越えましょう。
e37a231e-fb79-4a5e-bf21-ec5fd04de410,緊張,医師がレントゲンを見ながら深刻な表情になった　,主治医が私のレントゲン写真を見て険しい表情をしたのがすごく気になっています。 病状がよくないのかな。,真剣に何か見落としがないように、見てくれていたのかもしれませんよ。 ,そうなのかなぁ。病状が悪化していないことを祈りたいです。,大丈夫。少し深呼吸してみませんか。
e3823507-c675-4109-ba69-99a3645b54ef,嘆き,入院しなければダメと言われた時、残された家族に迷惑をかけてしまうことに自責の念に駆られる　,家族には病気のことで心配をかけ、入院で家のことも任せっぱなしになって申し訳ない気持ちです。,あまり自分を責めないでください。ご家族の方はなんと言っていますか？,病気を治すことだけを考えてほしいと。,やさしいご家族のためにも頑張らないといけませんね。
e398fdd4-f045-4499-be11-aa4ee88d0d7b,驚き,事故の記憶はなかったが、レントゲン写真を改めてみて骨折箇所が多いことを知った　,骨折箇所が多いことにとてもびっくりしています,そうですよね。私も骨折箇所の多さにびっくりです。,早く治療し、一日でも早く回復したいです。,一日でも早く回復することを願います。
e399bfd4-1f35-4503-a675-cb2ae429d846,嘆き,仕事を優先してしまい、何故もっと早く病院に行こうと思わなかったのかと思う　,もっと早く病院へ行けばよかった、何故仕事を優先してしまったのか。,仕事も大切ですから仕方がないですよ。,それにしたって、もっと早く行ってれば早めの治療が出来たのに。,時間は戻りません。これから治療を頑張りましょう。
e3a0a022-9f40-49ac-90a2-f605ab3ab47c,怒り,診察の順番は、状況を見ながらドクターが判断するのに、ささいなことで、大きな声をあげ、クレームを出す患者さんを見かけた　,私のほうが先に待っていたのになぜあの人のほうが早く診察されるんだ。,あの人の方が病状が重いのでしょう。,私だってしんどいのは変わらないのに。,もうすぐです。待ちましょう。
e3b6491a-54b2-4d54-9827-ad42b0820a77,愛,身近な友人や家族の普段感じられない言葉や態度から愛を感じた　,病気になって、家族や友人が大事に思ってくれてると感じるんですよ。,そうですか、愛されていると実感できるのは本当にうれしいですね。,はい。病気にでもならなければわからなかったかもしれません。,あなたが幸せを感じられることが私もうれしいです。皆応援していますよ。
e3be9153-4608-4e4e-a432-a2aba8fc5eb2,混乱,最初に受診した病院で処方された処方箋をセカンドオピニオンの病院で伝えたところ、まったく効果が無いと指摘された　,色々と思うところがあってセカンドオピニオンをしたら効果のない処方だと言われ、どちらを信じたらいいのか、どちらが正しいのかわからなくなった。,そんなことがあるのね。2か所でそう言われたなら、もう1か所違う病院に行って話を聞いてみたらどう？,色んなところに行くのも失礼かと思って…それもまた考えてみるね。,色んな意見を聞くのは大切だと思うよ。
e3c50f47-63d4-4d2d-b299-75df9eddc35c,緊張,医者がレントゲン写真をじっと見つめて、首をひねっているのを見た　,なぜじっと見つめて何も説明してくれないのか心配になった,もしかしたら悪い結果や診断を言ってくるかと心配になりましたか？,当然です。患者がどんな気持ちか察してすぐに説明するべきです。,先生にも判断がつかない時はありますよ。
e3d81de6-4c2e-4349-b319-b545d0d96758,感謝,耳が聞こえにくくなってから，今まで人の話し声や音楽が不自由なく聞けていたことを思い返した　,有り難さに失ってから気づきました。,悲しまないで下さい,ポジティブにとらえていきたいと思います,これからも頑張って行きましょう
e3d972d9-c596-4d91-b713-1e77ea123386,後悔,長年の暴飲暴食や飲酒、喫煙などの不摂生を悔やんだ,どうしてあんなに不摂生な生活を送ったのか。後悔と自分への怒りが止まらないです。,でも、あなたは自分の行動を改めて治療を始めたじゃありませんか。立派な決断だと思いますよ。,そんな風に言ってもらえるなんて、嬉しいです。治療へのやる気が出てきました。,素晴らしいことです。あなたの決意を尊敬しますよ。一緒に頑張っていきましょう。
e3e79f12-f01a-45a4-be50-e16f5244d822,娯楽,治療が終了して、はしゃぐ子供の姿を見た　,治療が終了して、はしゃいでいる子供を見ました。,微笑ましいですね。,はい。私もなんだか元気が湧いてきました。,良いことです。きっと良くなりますよ。
e402d3ae-7b9a-4365-ad16-4cf40f20a797,迷惑,口コミが良くて通い始めた病院だが、いつも混んでいて、予約をしているのに診察になかなか呼ばれなかった,通院するなら、少しでも良いとこと思ったけど、これだけ時間がかかると病院を変えようかといつも思うよ。,これだけ混んでいるのだから、きっと良い先生がいる良い病院だから、我慢しなよ。,確かにそうかもしれないけど、病気を治すどころかストレスが溜まってしまうよ。,確かにストレスが溜まるかもね。完治したら、ストレス発散にカラオケにでも行こうよ。
e40a22a9-8e71-4435-8bc1-77977e0fe3aa,願望,病気の早期発見のために、定期検診を受けようと思った,早く病気が見つかればそれだけ早く治りますよね。,そうですね。早期発見だと治療期間も短くて済みます。,そうですよね。定期健診ってとても重要なものですよね。,はい、そうですね。定期健診は病気をいち早く見つけることができるのでとても大切なものです。
e41f5e1f-1615-44da-9263-16cd7efce600,感謝,身動きが自由にできないので、家族に身支度から食事まで世話になった,身動きが自由にできないので、身支度やら食事やら全部家族の世話になりましたよ。,それは大変でしたね。でもそういう時こそ家族のありがたみが分かりますよね。,そうですね。元気になったら家族孝行しようと思います。,きっとご家族の方も喜ばれるでしょう。早くその日が来るといいですね。
e42a4db5-f81a-41f1-9619-c2944f7e2317,驚き,病院の窓口で払うお金がこんなにも高額になるとは思っていなかった　,病院の料金がこんなにも高いとは思わなかった。,手持ちは足りましたか？,うん。余分に持ってたから問題はなかったよ。,それなら良かったです。お金のことで困ったら相談に乗ります。
e44f0354-1647-4d3d-8081-040c6d69899b,娯楽,入院中に時間ができて、普段は見られない連続テレビドラマシリーズを見る機会が出来た　,入院中に時間ができて、普段は見られない連続テレビドラマシリーズを見ることができ、楽しんでしまいました。,良い時間の使い方ができたのですね。,はい。すっかりはまってしまって、退院後も連続テレビドラマのチェックをしてしまいそうです。,趣味や楽しみが増えることは良いことですよ。
e4517d14-0f40-4547-8a51-06c5a2f4cbd6,好奇心,処方された薬について、何に効果があるのか興味を持った,この薬を飲むことで症状の軽減を図れるのでしょう。,お医者様の指示を守って頂ければ変身するかもしれませんよ！,スーパーマンに成れますか？、憧れなのです。,治療が終わって病気が完全に治ることで元の生活に戻れます。体力作りをして下さい。きっと成れるでしょう。
e45d95d8-35c2-4d79-bf39-288f6614d744,嫌悪,受診までの待ち時間が長いことに対して怒る気持ちはわかるが、大声で文句を言う大人を見かけた,いつまで待たせるつもりなんだ。,少し遅すぎますよね。本当に早く案内してほしいです。,おい、ここの病院は患者を何時間待たせる気だ！,病状が悪化してしまうので速やかに案内をしてください。
e470be4f-3d0d-4eef-b131-621b13b1cc86,願望,治療で休みをとることがあるが、気軽に仕事が休める体制があればよいと感じた,会社の休みが取りにくくてさ。困っちゃうよ,え！それは嫌だね。治療だから仕方ないじゃんね,そうなんだよ。それなのに休みの理由とか根掘り葉掘り聞いてくるんだよ。,「治療です」で通すしかないよね。事実だし
e474fb25-5f31-43fe-9ec0-b3a21442906a,混乱,最初に受診した病院で処方された処方箋をセカンドオピニオンの病院で伝えたところ、まったく効果が無いと指摘された　,最初に受診した病院で処方された処方箋をセカンドオピニオンの病院で伝えたところ、まったく効果が無いと言われ、混乱しています。,それは困りますね。そのことを最初の病院の医師に伝え、処方箋を変更してもらったほうが良いのでは？,そうですね。もしくは、別の病院にセカンドオピニオンを求めようかと思っています。,良い結果になるよう応援しています。
e4941a6b-25ab-42a3-964c-fa3a9158b86e,誇り,辛い治療にも泣き言も言わず耐えた,辛い治療でしたが、泣き言も言わず、耐え抜きました。,本当によく頑張りましたね。その後、お身体の具合はいかがですか？,ありがとうございます。治療の甲斐あって、すっかり全快です。,それを聞いて安心しました。本当に良かったですね。
e49743c1-3373-4d2d-b45b-1ea34fef4995,称賛,治療のおかげで傷がきれいに治った　,ようやくケガが治りました。もうすぐ退院できます。,それはおめでとうございます。ここまで本当によく頑張ったと思います。,ありがとうございます。あれだけ酷かった傷もきれいさっぱり無くなりました。先生の技術は本当に素晴らしいです。,確かに一見して傷が見当たりませんね。優れた先生に治療してもらえて良かったですね。
e4bdb99a-5ca4-4025-9c8a-126eff7aa8dc,混乱,朝起きると体調が悪く、医者に行くと先生からすぐに入院しないといけないと言われた　,すぐ入院なんて、そんなに悪いんですか？,いえいえ、念の為ですから大丈夫ですよ。,初めてのことだから、気が動転してしまって。,そうですよね。深呼吸して少し落ち着いてくださいね。
e4c0f0c5-ef7d-4bfb-8967-6d81f07d93ac,好奇心,病院の検査道具に興味津々でいろいろな機械をいじってみたい気持ちになった,MRIって何なの？少し触っても良い？,悪いけどダメよ。医者の先生と看護師しか触ることができないの。,どうしてもだめなの？面白そうだから色々ボタンを押したいんだけど。,絶対にダメよ。これは患者さんの体を診断する機械で子供の遊び道具ではないの。
e4d2cfbd-8163-41bd-af36-9a614a2d192e,嘆き,入院しなければダメと言われた時、残された家族に迷惑をかけてしまうことに自責の念に駆られる　,家族のことがとにかく心配です,家族のことは私たちに任せて治療に専念してください,ありがとうございます、大変感謝です,無理しないでくださいね
e4e01dc1-1ab9-49ac-aaca-05ecebddf62d,称賛,血管が細いため採血の際に看護師さんをいつも手こずらせるが、看護師長の方が採血をすると、いつもあっという間に終わる　,ここの看護師長さんは本当に凄いです。,何があったんですか。教えてください。,私の血管は細くて採血の時いつも看護師さんを手こずらせるんですが、看護師長さんは一発なんです。,それは凄いですね。さすがは看護師長さんというわけですか。そういう人がいれば安心ですね。
